keyword,Title,Reviews,Review_points,Address,Contry,City,State,Website,Phone,Open_Time,Page_URL,Google_id,Place_id,Additional_info,Latitude,Longitude,Category,Main_image,Image_1,Image_2,Image_3,Description,Price_Range,Current_Status,Plus_code_URL,Plus_code,Delivery,Open_Time_Monday,Open_Time_Tuesday,Open_Time_Wednesday,Open_Time_Thursday,Open_Time_Friday,Open_Time_Saturday,Open_Time_Sunday,Popular_times_0,Popular_times_1,Popular_times_2,Popular_times_3,Popular_times_4,Popular_times_5,Popular_times_6
Seattle - guitar repair,Guitar Maniacs,92,4.5,"737 St Helens Ave, Tacoma, WA 98402",null,Tacoma,Washington,https://reverb.com/shop/guitar-maniacs%3Futm_source%3Drev-ios-app%26utm_medium%3Dios-share%26utm_campaign%3Dshop%26utm_content%3D68574,(253) 272-4741,"Tuesday 11 AM–6 PM  2023-09-05
Wednesday 11 AM–6 PM  2023-09-06
Thursday 11 AM–6 PM  2023-09-07
Friday 11 AM–6 PM  2023-09-08
Saturday 11 AM–6 PM  2023-09-09
Sunday Closed  2023-09-10
Monday Closed  2023-09-11
 ",https://www.google.com/maps/place/Guitar+Maniacs/data=!4m5!3m4!1s0x549055a0b586dcd3:0x65105d10d50b63f9!8m2!3d47.2562634!4d-122.4412307?authuser=0&hl=en&rclk=1,0x549055a0b586dcd3:0x65105d10d50b63f9,ChIJ09yGtaBVkFQR-WML1RBdEGU,,47.2562634,-122.4412307,Guitar store,https://lh5.googleusercontent.com/p/AF1QipMNODzXWi4B5qBih0T-_vJjWzdjpmCAvp0FIj--=w408-h839-k-no,https://lh5.googleusercontent.com/p/AF1QipMNODzXWi4B5qBih0T-_vJjWzdjpmCAvp0FIj--=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipOx14sgSM6ybw0rkxVMCO_GLoT9XsenWn01tCKr=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipMh6sq7NfrataGnU6mf8zMWLlybhIlcuvMp0ox9=w1024-h960-p-k-no,null,None,,"https://plus.codes/7H45+GG Tacoma, Washington","7H45+GG Tacoma, Washington",In-store shopping,Monday Closed  2023-09-11,Tuesday 11 AM–6 PM  2023-09-05,Wednesday 11 AM–6 PM  2023-09-06,Thursday 11 AM–6 PM  2023-09-07,Friday 11 AM–6 PM  2023-09-08,Saturday 11 AM–6 PM  2023-09-09,Sunday Closed  2023-09-10,,,,,,,
Seattle - guitar repair,Soul Cat Guitar Uke & Amp,1,5,"Pike Place Market, Seattle, WA 98101",null,Seattle,WA,http://www.soulcatguitar.com/,(206) 783-6852,"Tuesday Closed  2023-09-05
Wednesday Closed  2023-09-06
Thursday Closed  2023-09-07
Friday 11 AM–4 PM  2023-09-08
Saturday Closed  2023-09-09
Sunday Closed  2023-09-10
Monday Closed  2023-09-11
 ",https://www.google.com/maps/place/Soul+Cat+Guitar+Uke+&+Amp/data=!4m5!3m4!1s0x54906ab2e90ae88b:0xf1faad541792c948!8m2!3d47.6093461!4d-122.3419925?authuser=0&hl=en&rclk=1,0x54906ab2e90ae88b:0xf1faad541792c948,ChIJi-gK6bJqkFQRSMmSF1St-vE,,47.6093461,-122.3419925,Guitar store,https://lh5.googleusercontent.com/p/AF1QipPL47W3BgVlmjrt9c4XKxCql2Yvo9A3NmE5UtAF=w408-h305-k-no,https://lh5.googleusercontent.com/p/AF1QipMWzdmenckIV4XxwPT1Dy6ocy_Pfxw0BokqbaX3=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipNahX08O4s3YpZ7cnNUeq7xQvkyqg8ceTtI-5li=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipNahX08O4s3YpZ7cnNUeq7xQvkyqg8ceTtI-5li=w1024-h960-p-k-no,null,None,,"https://plus.codes/JM55+P6 Seattle, Washington","JM55+P6 Seattle, Washington",In-store pickup,Monday Closed  2023-09-11,Tuesday Closed  2023-09-05,Wednesday Closed  2023-09-06,Thursday Closed  2023-09-07,Friday 11 AM–4 PM  2023-09-08,Saturday Closed  2023-09-09,Sunday Closed  2023-09-10,,,,,,,
Seattle - guitar repair,San Francisco Guitarworks,61,4.9,"323 Potrero Ave, San Francisco, CA 94103",null,San Francisco,California,http://www.sfguitarworks.com/,(415) 865-5424,Identifies as women-owned ,https://www.google.com/maps/place/San+Francisco+Guitarworks/data=!4m5!3m4!1s0x808f7e31f475e221:0xf563f61434410870!8m2!3d37.7653786!4d-122.4072962?authuser=0&hl=en&rclk=1,0x808f7e31f475e221:0xf563f61434410870,ChIJIeJ19DF-j4ARcAhBNBT2Y_U,Identifies as women-owned,37.7653786,-122.4072962,Musical instrument repair shop,https://lh5.googleusercontent.com/p/AF1QipP1fzd9Gyn_qAeo1NFFxVz8I9H5M2cdPWC6c3XS=w408-h287-k-no,https://lh5.googleusercontent.com/p/AF1QipPVkflVavgm822xjxQjrL91slsOqocWwQrSdy5j=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipNENAnCX7T7euEX8F-3lHFu7Dy70V0Do-1Z4VJ_=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipOWxwAh53MqIRJLFUDXngG0kfSh6dXbHuAp-TxS=w1024-h960-p-k-no,Mainstay offering guitar sales & repairs of stringed instruments plus on-site workshops & classes.,None,,"https://plus.codes/QH8V+53 Potrero Hill, San Francisco, CA","QH8V+53 Potrero Hill, San Francisco, CA",null,,,,,,,,,,,,,,
Seattle - guitar repair,Guitar Center,932,4.2,"2919 S 38th St Suite A, Tacoma, WA 98409",null,Tacoma,Washington,https://stores.guitarcenter.com/wa/tacoma/235%3Fsource%3D4GOA5AJBA,(253) 474-2900,"Tuesday 11 AM–9 PM  2023-09-05
Wednesday 11 AM–9 PM  2023-09-06
Thursday 11 AM–9 PM  2023-09-07
Friday 11 AM–9 PM  2023-09-08
Saturday 10 AM–9 PM  2023-09-09
Sunday 11 AM–7 PM  2023-09-10
Monday 11 AM–9 PM  2023-09-11
 ",https://www.google.com/maps/place/Guitar+Center/data=!4m5!3m4!1s0x5490556bc3df2455:0xc4b2b2f57df47939!8m2!3d47.2246126!4d-122.4744728?authuser=0&hl=en&rclk=1,0x5490556bc3df2455:0xc4b2b2f57df47939,ChIJVSTfw2tVkFQROXn0ffWyssQ,,47.2246126,-122.4744728,Music store,https://lh5.googleusercontent.com/p/AF1QipN5D8R-AUIVe6cjkCvW5ye0qcFhZgRKggOHnlI7=w408-h544-k-no,https://lh5.googleusercontent.com/p/AF1QipOUnu5HZXubk3FhUlAzUE16Kzfjxx7bnSpo02FL=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipN5D8R-AUIVe6cjkCvW5ye0qcFhZgRKggOHnlI7=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipN2yask8zIhkLKh1zhM7IfvKgKkwJVVxF5kcq10=w1024-h960-p-k-no,null,None,,"https://plus.codes/6GFG+R6 Tacoma, Washington","6GFG+R6 Tacoma, Washington",In-store pickup,Monday 11 AM–9 PM  2023-09-11,Tuesday 11 AM–9 PM  2023-09-05,Wednesday 11 AM–9 PM  2023-09-06,Thursday 11 AM–9 PM  2023-09-07,Friday 11 AM–9 PM  2023-09-08,Saturday 10 AM–9 PM  2023-09-09,Sunday 11 AM–7 PM  2023-09-10,,,,,,,
Seattle - guitar repair,Kennelly Keys Music,72,4.5,"7903 Evergreen Way, Everett, WA 98203",null,Everett,Washington,https://www.kennellykeysmusic.com/,(425) 710-7000,"Tuesday 11 AM–6 PM  2023-09-05
Wednesday 11 AM–6 PM  2023-09-06
Thursday 11 AM–6 PM  2023-09-07
Friday 11 AM–6 PM  2023-09-08
Saturday 12–5 PM  2023-09-09
Sunday Closed  2023-09-10
Monday Closed  2023-09-11
 ",https://www.google.com/maps/place/Kennelly+Keys+Music/data=!4m5!3m4!1s0x549006d2c1bf7171:0xc01d51bcd5778d3c!8m2!3d47.9262789!4d-122.2230785?authuser=0&hl=en&rclk=1,0x549006d2c1bf7171:0xc01d51bcd5778d3c,ChIJcXG_wdIGkFQRPI131bxRHcA,,47.9262789,-122.2230785,Musical instrument store,https://lh5.googleusercontent.com/p/AF1QipO-dh6HQPeZO0GN5M5v_Zt3C8jBah4-SgsFhg09=w408-h306-k-no,https://lh5.googleusercontent.com/p/AF1QipMzikC8yX_we8Vv0l5AH5v9VTWNQ_X4NO5N2Bv5=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipPoqu1m-Thq8tW5KAbbkqzx24Q6Amag77JQQiYQ=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipMAILL30e7e0n3lT5DPw81DW9l1rVQ8_eBsqjBO=w1024-h960-p-k-no,"Long-standing, full-service emporium offering instruments & gear, plus lessons, rentals & repair.",None,,"https://plus.codes/WQGG+GQ Everett, Washington","WQGG+GQ Everett, Washington",In-store shopping,Monday Closed  2023-09-11,Tuesday 11 AM–6 PM  2023-09-05,Wednesday 11 AM–6 PM  2023-09-06,Thursday 11 AM–6 PM  2023-09-07,Friday 11 AM–6 PM  2023-09-08,Saturday 12–5 PM  2023-09-09,Sunday Closed  2023-09-10,,,,,,,
Seattle - guitar repair,Ted Brown Music,93,4.6,"3276 NW Plaza Rd #103, Silverdale, WA 98383",null,Silverdale,Washington,https://www.tedbrownmusic.com/topic/silverdale,(360) 692-4030,"Identifies as women-ownedTuesday 10 AM–6 PM  2023-09-05
Wednesday 10 AM–6 PM  2023-09-06
Thursday 10 AM–6 PM  2023-09-07
Friday 10 AM–6 PM  2023-09-08
Saturday 10 AM–5 PM  2023-09-09
Sunday Closed  2023-09-10
Monday 10 AM–6 PM  2023-09-11
 ",https://www.google.com/maps/place/Ted+Brown+Music/data=!4m5!3m4!1s0x54903abf1ee8b825:0x2d7e6198ae0fdacb!8m2!3d47.6568198!4d-122.6949635?authuser=0&hl=en&rclk=1,0x54903abf1ee8b825:0x2d7e6198ae0fdacb,ChIJJbjoHr86kFQRy9oPrphhfi0,Identifies as women-owned,47.6568198,-122.6949635,Musical instrument store,https://lh5.googleusercontent.com/p/AF1QipM2M9zPTeMe74pMzPYXSaMzMhreSxChqmj4jvz1=w408-h271-k-no,https://lh5.googleusercontent.com/p/AF1QipM2M9zPTeMe74pMzPYXSaMzMhreSxChqmj4jvz1=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipOzG2UYWG-tDj0zB1juogUA70Gir1fmirjcoaF0=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/Sceqlh52bn-TiLqZzK-44w=w1024-h960-p-k-no,null,None,,"https://plus.codes/M844+P2 Silverdale, Washington","M844+P2 Silverdale, Washington",null,Monday 10 AM–6 PM  2023-09-11,Tuesday 10 AM–6 PM  2023-09-05,Wednesday 10 AM–6 PM  2023-09-06,Thursday 10 AM–6 PM  2023-09-07,Friday 10 AM–6 PM  2023-09-08,Saturday 10 AM–5 PM  2023-09-09,Sunday Closed  2023-09-10,,,,,,,
Seattle - guitar repair,Bass Church,9,5,"9716 Phinney Ave N, Seattle, WA 98103",null,Seattle,Washington,https://www.basschurch.com/,(206) 784-6626,Identifies as women-owned ,https://www.google.com/maps/place/Bass+Church/data=!4m5!3m4!1s0x549016a6a119e3ef:0xfaba3072e8b0070c!8m2!3d47.7002302!4d-122.3537695?authuser=0&hl=en&rclk=1,0x549016a6a119e3ef:0xfaba3072e8b0070c,ChIJ7-MZoaYWkFQRDAew6HIwuvo,Identifies as women-owned,47.7002302,-122.3537695,Musical instrument store,https://lh5.googleusercontent.com/p/AF1QipNzceE2GWZdHPvO1amr-hSjGBS8RX9eJq9HooqW=w408-h306-k-no,https://lh5.googleusercontent.com/p/AF1QipNt1IQRcdsdmizoWu20pWpS3fAoL51juiIcADP3=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipNzceE2GWZdHPvO1amr-hSjGBS8RX9eJq9HooqW=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipNt1IQRcdsdmizoWu20pWpS3fAoL51juiIcADP3=w1024-h960-p-k-no,"Store selling new & used double basses, along with bows & accessories, by appointment only.",None,,"https://plus.codes/PJ2W+3F Seattle, Washington","PJ2W+3F Seattle, Washington",null,,,,,,,,,,,,,,
Seattle - guitar repair,Moore Brothers Music,91,4.9,"22820 NE 8th St #102, Sammamish, WA 98074",null,Sammamish,Washington,http://www.moorebrothersmusic.com/,(425) 836-2263,"Tuesday 11 AM–8 PM  2023-09-05
Wednesday 11 AM–8 PM  2023-09-06
Thursday 11 AM–8 PM  2023-09-07
Friday 11 AM–8 PM  2023-09-08
Saturday 10 AM–6 PM  2023-09-09
Sunday 10 AM–6 PM  2023-09-10
Monday 11 AM–8 PM  2023-09-11
 ",https://www.google.com/maps/place/Moore+Brothers+Music/data=!4m5!3m4!1s0x549071f4ce30579f:0x10e98328df68def0!8m2!3d47.6170081!4d-122.0350595?authuser=0&hl=en&rclk=1,0x549071f4ce30579f:0x10e98328df68def0,ChIJn1cwzvRxkFQR8N5o3yiD6RA,,47.6170081,-122.0350595,Musical instrument store,https://lh5.googleusercontent.com/p/AF1QipN2jdy6ISbwo5ymO_BNCtLRdf71lXyZkXK5vU-S=w549-h240-k-no,https://lh5.googleusercontent.com/p/AF1QipNhRcXpQXBNswipohtnV6Yt-N2YSAtzCa6N_IyB=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipNY8WLMF5WuZA-voSeHfhKNeTep3xDfGWprdIhA=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipM6IMxNrVc04PMtp_jCLYoIOOMFkSkshR4aRR7x=w1024-h960-p-k-no,"Straight-up music shop for guitars, keyboards & percussion, plus accessories, audio gear & lessons.",None,,"https://plus.codes/JX87+RX Sammamish, Washington","JX87+RX Sammamish, Washington",In-store shopping,Monday 11 AM–8 PM  2023-09-11,Tuesday 11 AM–8 PM  2023-09-05,Wednesday 11 AM–8 PM  2023-09-06,Thursday 11 AM–8 PM  2023-09-07,Friday 11 AM–8 PM  2023-09-08,Saturday 10 AM–6 PM  2023-09-09,Sunday 10 AM–6 PM  2023-09-10,,,,,,,
Seattle - guitar repair,Harrowed Strings,28,5,"17766 Sahale Dr, Mount Vernon, WA 98274",null,Mount Vernon,Washington,http://www.harrowedstrings.com/,(360) 770-5794,LGBTQ+ friendly ,https://www.google.com/maps/place/Harrowed+Strings/data=!4m5!3m4!1s0x548569056c9a7797:0xeeb4b803649585eb!8m2!3d48.387605!4d-122.316723?authuser=0&hl=en&rclk=1,0x548569056c9a7797:0xeeb4b803649585eb,ChIJl3eabAVphVQR64WVZAO4tO4,LGBTQ+ friendly,48.387605,-122.316723,Musical instrument repair shop,https://lh5.googleusercontent.com/p/AF1QipMx1O3lE2iFuskbpVdmFHnsRYu0TAzKMsFrXWb2=w408-h408-k-no,https://lh5.googleusercontent.com/p/AF1QipO4Llv0VYn02_r9yJ29hNFU22aLJQ31N5-5QBRY=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipON7jjqfcm-IOCJNsjCIx5s-2Wd1bHaLyyPCKvd=w1024-h960-p-k-no,null,null,None,,"https://plus.codes/9MQM+28 Mount Vernon, Washington","9MQM+28 Mount Vernon, Washington",null,,,,,,,,,,,,,,
Seattle - guitar repair,Michael Eskenazi Guitar Lessons,10,5,"2814 13th Ave W, Seattle, WA 98119",null,Seattle,Washington,http://michaeleskenazi1.com/,(206) 979-5940,"Tuesday 7 AM–8 PM  2023-09-05
Wednesday 7 AM–8 PM  2023-09-06
Thursday 7 AM–8 PM  2023-09-07
Friday 7 AM–8 PM  2023-09-08
Saturday 7 AM–8 PM  2023-09-09
Sunday 7 AM–8 PM  2023-09-10
Monday 7 AM–8 PM  2023-09-11
 ",https://www.google.com/maps/place/Michael+Eskenazi+Guitar+Lessons/data=!4m5!3m4!1s0x5490436ce5f15281:0x71184db30f28ca5b!8m2!3d47.6453566!4d-122.3728985?authuser=0&hl=en&rclk=1,0x5490436ce5f15281:0x71184db30f28ca5b,ChIJgVLx5WxDkFQRW8ooD7NNGHE,,47.6453566,-122.3728985,Guitar instructor,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=X21dQngGjEYJNQBDCdbdiA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=52.599293&pitch=0&thumbfov=100,https://lh5.googleusercontent.com/p/X21dQngGjEYJNQBDCdbdiA=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipM5GiM5VfeWJEAlQzHUbV87wjbyb7r7P4pBCG1d=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/X21dQngGjEYJNQBDCdbdiA=w1024-h960-p-k-no,null,None,,"https://plus.codes/JJWG+4R Seattle, Washington","JJWG+4R Seattle, Washington",null,Monday 7 AM–8 PM  2023-09-11,Tuesday 7 AM–8 PM  2023-09-05,Wednesday 7 AM–8 PM  2023-09-06,Thursday 7 AM–8 PM  2023-09-07,Friday 7 AM–8 PM  2023-09-08,Saturday 7 AM–8 PM  2023-09-09,Sunday 7 AM–8 PM  2023-09-10,,,,,,,
Seattle - guitar repair,Crossroads Music,33,4.9,"2100 Lawrence St, Port Townsend, WA 98368",null,Port Townsend,Washington,http://www.crossroads-music.com/,(360) 385-1471,"Tuesday 10 AM–6 PM  2023-09-05
Wednesday 10 AM–6 PM  2023-09-06
Thursday 10 AM–6 PM  2023-09-07
Friday 10 AM–6 PM  2023-09-08
Saturday 12–4 PM  2023-09-09
Sunday Closed  2023-09-10
Monday 10 AM–6 PM  2023-09-11
 ",https://www.google.com/maps/place/Crossroads+Music/data=!4m5!3m4!1s0x548fedca150461bb:0x98aebd791b9f77ae!8m2!3d48.1128218!4d-122.7722994?authuser=0&hl=en&rclk=1,0x548fedca150461bb:0x98aebd791b9f77ae,ChIJu2EEFcrtj1QRrnefG3m9rpg,,48.1128218,-122.7722994,Musical instrument store,https://lh5.googleusercontent.com/p/AF1QipPq_At7Xy5lsmHheKCR4Ab8vlaNkPbDgr9FYyQk=w426-h240-k-no,https://lh5.googleusercontent.com/p/AF1QipOtdhnCv5Cu9J11nt9A0wAUqqMkdrK1zLnrS8_E=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipN3ah8nZX5krYn60SR8-roI4Fu964W5gQGma2sb=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipP8B3B4JkwrNJYkESLDOWGw_HCzfe5rhE4YxvSB=w1024-h960-p-k-no,null,None,,"https://plus.codes/467H+43 Port Townsend, Washington","467H+43 Port Townsend, Washington",In-store pickup,Monday 10 AM–6 PM  2023-09-11,Tuesday 10 AM–6 PM  2023-09-05,Wednesday 10 AM–6 PM  2023-09-06,Thursday 10 AM–6 PM  2023-09-07,Friday 10 AM–6 PM  2023-09-08,Saturday 12–4 PM  2023-09-09,Sunday Closed  2023-09-10,,,,,,,
Seattle - guitar repair,Mainline Music,158,4.6,"702 Bay St, Port Orchard, WA 98366",null,Port Orchard,Washington,http://www.mainlinemusicstore.com/,(360) 876-8742,"Tuesday 12–6 PM  2023-09-05
Wednesday 12–6 PM  2023-09-06
Thursday 12–6 PM  2023-09-07
Friday 12–6 PM  2023-09-08
Saturday 12–5 PM  2023-09-09
Sunday 12–5 PM  2023-09-10
Monday 12–6 PM  2023-09-11
 ",https://www.google.com/maps/place/Mainline+Music/data=!4m5!3m4!1s0x549037c080689627:0xee0ae2f40ae97b98!8m2!3d47.541901!4d-122.6374722?authuser=0&hl=en&rclk=1,0x549037c080689627:0xee0ae2f40ae97b98,ChIJJ5ZogMA3kFQRmHvpCvTiCu4,,47.541901,-122.6374722,Musical instrument store,https://lh5.googleusercontent.com/p/AF1QipN4DNjrXe74zSkXbJ5EovT_yhwdtSdGScRrqngS=w408-h306-k-no,https://lh5.googleusercontent.com/p/AF1QipMo5v0MiWMJm2lST1hx2XaEd254qEh2zJDlN0IO=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipOCYcnqsi6LcPBUGZ1ThXLWu42rQ2pJ5A4L1mKg=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipN4DNjrXe74zSkXbJ5EovT_yhwdtSdGScRrqngS=w1024-h960-p-k-no,"Laid-back music shop offering instrument sales, rentals & repairs plus accessories, books & lessons.",None,,"https://plus.codes/G9R7+Q2 Port Orchard, Washington","G9R7+Q2 Port Orchard, Washington",In-store pickup,Monday 12–6 PM  2023-09-11,Tuesday 12–6 PM  2023-09-05,Wednesday 12–6 PM  2023-09-06,Thursday 12–6 PM  2023-09-07,Friday 12–6 PM  2023-09-08,Saturday 12–5 PM  2023-09-09,Sunday 12–5 PM  2023-09-10,,,,,,,
Seattle - guitar repair,Music & Arts,45,4.5,"17711 108th Ave SE, Renton, WA 98055",null,Renton,Washington,https://stores.musicarts.com/wa/renton/music-store-4753.html,(425) 255-6506,"Tuesday 12–8 PM  2023-09-05
Wednesday 12–8 PM  2023-09-06
Thursday 12–8 PM  2023-09-07
Friday 12–8 PM  2023-09-08
Saturday 10 AM–5 PM  2023-09-09
Sunday Closed  2023-09-10
Monday 12–8 PM  2023-09-11
 ",https://www.google.com/maps/place/Music+&+Arts/data=!4m5!3m4!1s0x54905d0c639ea499:0xd33006f9b5b8f332!8m2!3d47.4442338!4d-122.1976681?authuser=0&hl=en&rclk=1,0x54905d0c639ea499:0xd33006f9b5b8f332,ChIJmaSeYwxdkFQRMvO4tfkGMNM,,47.4442338,-122.1976681,Music store,https://lh5.googleusercontent.com/p/AF1QipPR_eDH6tkRnkwEtYwrvFu_mCIOwhz1frzg_WIA=w408-h544-k-no,https://lh5.googleusercontent.com/p/AF1QipNdt_ghJcwBcuV6KxPqdxdGNa58PbaJV3fywROd=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipNd17WsxF7bxeBYvhddE-tgjDxwFmhghvVROhWo=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipNE_iUfC2HycCGfdB3exOL2lajYZu74GC1mGHOw=w1024-h960-p-k-no,"Retail chain offering musical instruments, audio gear & accessories, plus rental & repair services.",None,,"https://plus.codes/CRV2+MW Renton, Washington","CRV2+MW Renton, Washington",In-store pickup,Monday 12–8 PM  2023-09-11,Tuesday 12–8 PM  2023-09-05,Wednesday 12–8 PM  2023-09-06,Thursday 12–8 PM  2023-09-07,Friday 12–8 PM  2023-09-08,Saturday 10 AM–5 PM  2023-09-09,Sunday Closed  2023-09-10,,,,,,,
Seattle - guitar repair,Schachle Guitars,7,4.6,"2721 Hoyt Ave, Everett, WA 98201",null,Everett,Washington,http://www.schachleguitars.com/,(425) 252-0126,"Tuesday 11 AM–5 PM  2023-09-05
Wednesday 11 AM–5 PM  2023-09-06
Thursday 11 AM–5 PM  2023-09-07
Friday 11 AM–5 PM  2023-09-08
Saturday 11 AM–12 AM  2023-09-09
Sunday Closed  2023-09-10
Monday Closed  2023-09-11
 ",https://www.google.com/maps/place/Schachle+Guitars/data=!4m5!3m4!1s0x549aaa986b456ab3:0xf042896dd81876a8!8m2!3d47.9813219!4d-122.209701?authuser=0&hl=en&rclk=1,0x549aaa986b456ab3:0xf042896dd81876a8,ChIJs2pFa5iqmlQRqHYY2G2JQvA,,47.9813219,-122.209701,Musical instrument repair shop,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vwA0yWhjAvhw4FQgHvQznQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=86.22534&pitch=0&thumbfov=100,https://lh5.googleusercontent.com/p/vwA0yWhjAvhw4FQgHvQznQ=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/vwA0yWhjAvhw4FQgHvQznQ=w1024-h960-p-k-no,null,null,None,,"https://plus.codes/XQJR+G4 Everett, Washington","XQJR+G4 Everett, Washington",null,Monday Closed  2023-09-11,Tuesday 11 AM–5 PM  2023-09-05,Wednesday 11 AM–5 PM  2023-09-06,Thursday 11 AM–5 PM  2023-09-07,Friday 11 AM–5 PM  2023-09-08,Saturday 11 AM–12 AM  2023-09-09,Sunday Closed  2023-09-10,,,,,,,
Seattle - guitar repair,Henderson Academy of Music,51,5,None,null,null,null,http://www.hendersonacademyofmusic.com/,(425) 218-8855,"Tuesday 9 AM–9 PM  2023-09-05
Wednesday 9 AM–9 PM  2023-09-06
Thursday 9 AM–9 PM  2023-09-07
Friday 9 AM–9 PM  2023-09-08
Saturday 9 AM–9 PM  2023-09-09
Sunday 9 AM–9 PM  2023-09-10
Monday 9 AM–9 PM  2023-09-11
 ",https://www.google.com/maps/place/Henderson+Academy+of+Music/data=!4m5!3m4!1s0x54900e30f48ed29d:0x15b60d14cc79b2ad!8m2!3d40.718912!4d-98.2685179?authuser=0&hl=en&rclk=1,0x54900e30f48ed29d:0x15b60d14cc79b2ad,ChIJndKO9DAOkFQRrbJ5zBQNthU,,40.718912,-98.2685179,Music school,https://lh5.googleusercontent.com/p/AF1QipNiSoljffg4zdxrIB0x2dNzkCkDWyWwZTLw38xZ=w408-h544-k-no,https://lh5.googleusercontent.com/p/AF1QipN167AdPU5223f0hWZ-LtWT6jmZGlAPQFO2khQq=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipOYk5OSnNhj66Mom1xUpXYfUtc34RdBGxdFOutx=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipMmXlzuHGiWQF7hY4wm6iadl8ZPjnlQoVvYrXIy=w1024-h960-p-k-no,null,None,,null,null,null,Monday 9 AM–9 PM  2023-09-11,Tuesday 9 AM–9 PM  2023-09-05,Wednesday 9 AM–9 PM  2023-09-06,Thursday 9 AM–9 PM  2023-09-07,Friday 9 AM–9 PM  2023-09-08,Saturday 9 AM–9 PM  2023-09-09,Sunday 9 AM–9 PM  2023-09-10,,,,,,,
Seattle - guitar repair,Michael Arralde Accordion Co.,21,4.8,"24204 132nd Ave SE, Kent, WA 98042",null,Kent,Washington,https://www.expertaccordionrepair.com/,(253) 639-7000,"Tuesday 11 AM–6 PM  2023-09-05
Wednesday 11 AM–6 PM  2023-09-06
Thursday 11 AM–6 PM  2023-09-07
Friday 11 AM–5 PM  2023-09-08
Saturday Closed  2023-09-09
Sunday Closed  2023-09-10
Monday 11 AM–6 PM  2023-09-11
 ",https://www.google.com/maps/place/Michael+Arralde+Accordion+Co./data=!4m5!3m4!1s0x54905e8c80604f19:0xe12a03500c85df9c!8m2!3d47.3851072!4d-122.1650906?authuser=0&hl=en&rclk=1,0x54905e8c80604f19:0xe12a03500c85df9c,ChIJGU9ggIxekFQRnN-FDFADKuE,,47.3851072,-122.1650906,Musical instrument store,https://lh5.googleusercontent.com/p/AF1QipMCuaEwvHqnb4EtewvRmQSTA38fpHUh1-hNEOGZ=w426-h240-k-no,https://lh5.googleusercontent.com/p/AF1QipMCuaEwvHqnb4EtewvRmQSTA38fpHUh1-hNEOGZ=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipOtfIAzCFc8BCTNphDT1plWpigpJOTNDcreWLMr=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipMCuaEwvHqnb4EtewvRmQSTA38fpHUh1-hNEOGZ=w1024-h960-p-k-no,null,None,,"https://plus.codes/9RPM+2X Kent, Washington","9RPM+2X Kent, Washington",null,Monday 11 AM–6 PM  2023-09-11,Tuesday 11 AM–6 PM  2023-09-05,Wednesday 11 AM–6 PM  2023-09-06,Thursday 11 AM–6 PM  2023-09-07,Friday 11 AM–5 PM  2023-09-08,Saturday Closed  2023-09-09,Sunday Closed  2023-09-10,,,,,,,
